effect,coef,se,p,horizon,n,p_fdr
golden_cross:not_distress,2.937094244062886,1.7204209239733808,0.08778578763586091,xret_T+252d,54001,0.39007681352528417
operating_margin:ps_value,-5.978648413549697,3.4993759639393995,0.08754548295722794,xret_T+252d,54001,0.39007681352528417
debt_reduction:net_debt_ebitda,-4.843615074023615,2.845766672086326,0.08874745073418806,xret_T+252d,54001,0.3923649877258147
graham_10y:peg_value,4.882419959350851,2.896085946560619,0.0918211377448672,xret_T+252d,54001,0.4012416218204396
darvas:roce_plus,-4.226958194530097,2.5148687127409226,0.09280432898037895,xret_T+252d,54001,0.402208146433422
golden_cross:operating_margin,-2.979243293698253,1.7801102776143634,0.0942036337509242,xret_T+252d,54001,0.4029652190481904
new_highs:debt_reduction,4.5262104240798005,2.768818988513862,0.10211028426575522,xret_T+252d,54001,0.42316330774223115
capacity_expansion:eps_growth,-3.597353783337037,2.196212003274472,0.10142563359013403,xret_T+252d,54001,0.42316330774223115
reversal_monthly:fcf_yield,2.382559157836573,1.468335316822755,0.1046693650252906,xret_T+252d,54001,0.42496729867741256
magic_formula:net_margin,-10.471332997396974,6.4709304314395775,0.10561706005066777,xret_T+252d,54001,0.4261882897909795
golden_cross:fcf_yield,-2.278549639174827,1.4239832356211746,0.10957109516534641,xret_T+252d,54001,0.4328633219800416
new_highs:ps_value,4.375571487517247,2.7321690222643236,0.10926599334429028,xret_T+252d,54001,0.4328633219800416
roce_plus:growth_stocks,13.102681502330988,8.295825610624044,0.11423730440256712,xret_T+252d,54001,0.44463116263037566
darvas:magic_formula,6.498840283531539,4.130141126409029,0.11559954674019102,xret_T+252d,54001,0.4466346124052835
small_cap_growth:operating_margin,-18.747792678730146,12.05069407551247,0.11976902511781712,xret_T+252d,54001,0.45408831825244333
roce_plus,12.095564630945237,7.823227393059625,0.12207817306132349,xret_T+252d,54001,0.45893872953673237
net_debt_ebitda:ev_sales,-6.345589551228965,4.1030446192750025,0.12197027152623356,xret_T+252d,54001,0.45893872953673237
below_200dma:debt_reduction,-6.044195207411773,3.9146760813753168,0.1225923342364091,xret_T+252d,54001,0.46015783577341596
bull_cartel:ps_value,-7.689069865870525,4.9881566553778525,0.12320360774093186,xret_T+252d,54001,0.4604844062373837
capacity_expansion:fcf_yield,-2.639968465182358,1.7280910585598117,0.12659225010367225,xret_T+252d,54001,0.46849800424603427
below_200dma:bull_cartel,5.432692840753867,3.59892727687617,0.13116310037466727,xret_T+252d,54001,0.48019723065992104
roce_plus:pb_value,4.671882849876236,3.107454643824754,0.13272468612848995,xret_T+252d,54001,0.4843899556074391
piotroski:coffee_can,-6.748944411900327,4.496760501306289,0.13339543226692305,xret_T+252d,54001,0.4848233986528858
growth_stocks:ev_ebitda_value,-15.030334052308731,10.034468960977515,0.13416692507084368,xret_T+252d,54001,0.48495177991999056
reversal_weekly:ps_value,-8.190374150984479,5.467738869318112,0.1341474433211001,xret_T+252d,54001,0.48495177991999056
growth_stocks:eps_growth,-21.338680478927884,14.253428779942835,0.13436957152340478,xret_T+252d,54001,0.48501893282763237
pead_positive_surprise:fcf_yield,3.032881178952932,2.040506844532441,0.13718995834036943,xret_T+252d,54001,0.4896836416583191
reversal_weekly:debt_reduction,-8.223495737526562,5.554224880449361,0.13871749771703282,xret_T+252d,54001,0.49142648507108694
debt_reduction:peg_value,5.859272446647926,3.9681604646351065,0.1397905497407932,xret_T+252d,54001,0.49442697794226853
darvas:ev_ebitda_value,-3.0634941010603174,2.088045971761259,0.14233298169794634,xret_T+252d,54001,0.5007308501656723
golden_cross:capacity_expansion,2.1880223901007216,1.496834218920219,0.1438051571122462,xret_T+252d,54001,0.5032102825588941
graham_10y:eps_growth,-3.9472063279142446,2.7009625064705567,0.14390369813923712,xret_T+252d,54001,0.5032102825588941
small_cap_growth:roic_value,-16.767342887299762,11.536145753978234,0.1460956815600094,xret_T+252d,54001,0.5051996337409774
coffee_can:operating_margin,-7.930602002097427,5.461162897552468,0.14645102952312974,xret_T+252d,54001,0.5057646956663786
coffee_can:bull_cartel,-7.005390694476697,4.832817159075877,0.14718516888427735,xret_T+252d,54001,0.5069711372680664
pead_positive_surprise:operating_margin,3.5316521678433825,2.4363302947118073,0.14717607750272318,xret_T+252d,54001,0.5069711372680664
eps_growth:net_debt_ebitda,-3.8957826793638324,2.691686574082591,0.14780202984789698,xret_T+252d,54001,0.5070966759801004
magic_formula:bull_cartel,-13.248236302464582,9.167910029097536,0.14843931036758046,xret_T+252d,54001,0.5079708867773696
piotroski,-10.118077673145919,7.033947776490337,0.15030256503539627,xret_T+252d,54001,0.5103701789539551
growth_stocks,34.51598003837345,24.148633600024066,0.15291400446394904,xret_T+252d,54001,0.5154470420837057
peg_value,-4.0766896167277595,2.8660499989199635,0.15490812856057587,xret_T+252d,54001,0.5166872389435027
pead_positive_surprise:peg_value,-4.076689616678098,2.8660499989067927,0.15490812856370667,xret_T+252d,54001,0.5166872389435027
sloan_quality:growth_stocks,-8.496592997023487,5.994996610274894,0.15640087536172403,xret_T+252d,54001,0.5173791434478329
darvas:net_debt_ebitda,-2.232580677789215,1.5770491182423125,0.15687222894071975,xret_T+252d,54001,0.5178330665796678
growth_stocks:peg_value,-19.20585243577967,13.708638625621578,0.16121298850543775,xret_T+252d,54001,0.5228558268386269
magic_formula:pb_value,7.752087121955741,5.578309561967578,0.16462487855286623,xret_T+252d,54001,0.5292756652139969
reversal_weekly:roic_value,-6.027316031812939,4.353146136227788,0.16617833319366737,xret_T+252d,54001,0.5304025983817339
debt_reduction:net_margin,-4.23282167257567,3.056612630746698,0.16611117921732232,xret_T+252d,54001,0.5304025983817339
new_highs:small_cap_growth,11.021432582818619,8.004400801464968,0.1685364796118548,xret_T+252d,54001,0.5328458887917048
reversal_weekly:pead_positive_surprise,-4.985326315234551,3.612776317969505,0.16761264007976295,xret_T+252d,54001,0.5328458887917048
fcf_margin,6.878646757497132,5.048121139760513,0.17300380580381092,xret_T+252d,54001,0.5412257946273028
magic_formula:reversal_weekly,15.576050731317661,11.469980482408488,0.17446874027370796,xret_T+252d,54001,0.5427687492576393
ev_sales,9.000658522779185,6.683498850152808,0.17807732441685886,xret_T+252d,54001,0.5500395325731428
reversal_weekly:net_margin,-4.70980570785259,3.498827077988477,0.17826708190416085,xret_T+252d,54001,0.5500395325731428
capacity_expansion:operating_margin,-2.769559626922845,2.067602963610651,0.18040709578655356,xret_T+252d,54001,0.5543542498176889
magic_formula:ps_value,-13.433559274742008,10.054169462723337,0.18151062685408614,xret_T+252d,54001,0.5559866637015163
reversal_monthly:low_beta,-1.5239345254634027,1.1465490649554915,0.1837988220817509,xret_T+252d,54001,0.5611933907131097
coffee_can:not_distress,5.452803055225947,4.106862254054836,0.1842674128962315,xret_T+252d,54001,0.56197295483978
pead_positive_surprise:ev_ebitda_value,3.8300084385620314,2.8930608077685083,0.18554943492498177,xret_T+252d,54001,0.5645759365211628
sloan_quality:ev_sales,3.8612570595492866,2.9729258376828374,0.19401015201451166,xret_T+252d,54001,0.57065275046139
not_distress:ev_sales,-3.9801880828565066,3.034730547409043,0.18967343309161067,xret_T+252d,54001,0.57065275046139
small_cap_growth:pb_value,-13.007589012705743,9.989446198170308,0.19287087377976442,xret_T+252d,54001,0.57065275046139
reversal_weekly:ev_ebitda_value,-6.087912561230711,4.684505915293508,0.19374332097381697,xret_T+252d,54001,0.57065275046139
ps_value:ev_ebitda_value,5.079692492921826,3.8827558715107036,0.19078179314368982,xret_T+252d,54001,0.57065275046139
below_200dma:small_cap_growth,-15.179609500789109,11.735421846944805,0.19584285700139914,xret_T+252d,54001,0.5740221670730664
magic_formula:debt_reduction,-8.376657268242344,6.485837257160553,0.1965197522664015,xret_T+252d,54001,0.5753661635799644
operating_margin,-5.908077957042704,4.598339906395113,0.1988522365290617,xret_T+252d,54001,0.5753741575535695
piotroski:roce_plus,3.9131840394451722,3.0435506553305833,0.19853734700614445,xret_T+252d,54001,0.5753741575535695
coffee_can:ps_value,8.693848804569612,6.809637603609843,0.20170898661390735,xret_T+252d,54001,0.578429226666494
roce_plus:debt_reduction,-5.759055533491028,4.509030610592771,0.2015221256607177,xret_T+252d,54001,0.578429226666494
debt_reduction:roic_value,4.670101295379948,3.6758951271627787,0.20391853959487127,xret_T+252d,54001,0.5803059188601476
eps_growth,-7.453161403964741,5.892153043066835,0.20589640651474483,xret_T+252d,54001,0.5811185804209146
coffee_can:reversal_monthly,-5.008637309208975,3.9612927600194134,0.20608841794170019,xret_T+252d,54001,0.5811185804209146
growth_stocks:fcf_margin,-10.45984621177935,8.266461553390098,0.20575113148981794,xret_T+252d,54001,0.5811185804209146
low_beta:net_debt_ebitda,-2.007795531557272,1.5885936958515163,0.20627225816295203,xret_T+252d,54001,0.5811185804209146
roce_plus:graham_10y,4.987277674685995,3.9957958492103915,0.21198299521764608,xret_T+252d,54001,0.5898365284039043
bull_cartel:reversal_monthly,-3.778204367128542,3.048183806714409,0.2151627517225595,xret_T+252d,54001,0.595082147772882
sloan_quality:net_debt_ebitda,-2.1977524159603137,1.7827301983153006,0.2176498413400253,xret_T+252d,54001,0.6011607252945144
darvas:capacity_expansion,1.7949649684119588,1.4690329412003988,0.22175738702904457,xret_T+252d,54001,0.6053955126190973
golden_cross:bull_cartel,-3.2044627317799765,2.6236290756998795,0.2219400626907203,xret_T+252d,54001,0.6053955126190973
magic_formula:low_beta,-5.601537185225182,4.589117964535993,0.2222325703822049,xret_T+252d,54001,0.6055665180528541
small_cap_growth:pead_positive_surprise,20.443439063557516,16.902534630741506,0.226474822068937,xret_T+252d,54001,0.6135068825241556
operating_margin:net_debt_ebitda,-3.094705773147717,2.5604740830377675,0.22679902378621508,xret_T+252d,54001,0.6135068825241556
pb_value:fcf_margin,-2.446694295203848,2.0252432247727636,0.22700918803075965,xret_T+252d,54001,0.6135068825241556
new_highs:fcf_margin,2.148291053990162,1.8041965475634796,0.23376392841064675,xret_T+252d,54001,0.617026200621045
growth_stocks:pead_positive_surprise,16.783569726487798,14.066358006749324,0.2328024298025574,xret_T+252d,54001,0.617026200621045
net_margin:pb_value,2.129953421265089,1.7861170794730574,0.2330633191647602,xret_T+252d,54001,0.617026200621045
bull_cartel:sloan_quality,-3.8970098691731243,3.308676547688299,0.23887024666855183,xret_T+252d,54001,0.6226302973336276
net_margin:operating_margin,2.680227301470744,2.273270624482264,0.23839095297891333,xret_T+252d,54001,0.6226302973336276
below_200dma:net_debt_ebitda,2.419607165576415,2.080728932754159,0.2448842183382255,xret_T+252d,54001,0.6294218882030931
capacity_expansion,3.9330652344250296,3.432592047472756,0.25187776249271776,xret_T+252d,54001,0.6394703221615264
small_cap_growth:peg_value,15.213916403647277,13.293839501705556,0.25244386646717265,xret_T+252d,54001,0.6402209702993262
sloan_quality:fcf_yield,-1.9481969473626768,1.711430745858667,0.25497686140693854,xret_T+252d,54001,0.6435571679457738
magic_formula:not_distress,6.028222298955838,5.314254763928749,0.25664796808693424,xret_T+252d,54001,0.6459096427020742
graham_10y:pb_value,-2.161167588942027,1.9102940915838094,0.25791741699453785,xret_T+252d,54001,0.647277383127099
debt_reduction:eps_growth,-4.732852330860413,4.208744221950928,0.2607889369022627,xret_T+252d,54001,0.6493622217506765
ev_ebitda_value:low_beta,2.220597733578415,1.9991097745802695,0.2666573332175871,xret_T+252d,54001,0.6555093910760896
new_highs:capacity_expansion,1.7396481123500527,1.5707422573026981,0.2680637652445049,xret_T+252d,54001,0.657067926901647
growth_stocks:reversal_weekly,-18.369740078264652,16.668723139600793,0.2704406197160628,xret_T+252d,54001,0.6610491956881499
capacity_expansion:growth_stocks,-6.420267310558675,5.848376786570189,0.2722978601524032,xret_T+252d,54001,0.6616472162978574
growth_stocks:net_margin,9.438706995306925,8.608808996912732,0.27290331626505193,xret_T+252d,54001,0.6616472162978574
reversal_weekly:pb_value,-3.2973717298796643,2.9973688701983616,0.27129346138884114,xret_T+252d,54001,0.6616472162978574
below_200dma:fcf_yield,2.41955980079901,2.258646766161235,0.2840601294033872,xret_T+252d,54001,0.6700970823437111
pb_value:ev_sales,-3.2897479965694263,3.070163098865758,0.28393468270278366,xret_T+252d,54001,0.6700970823437111
golden_cross:small_cap_growth,8.894075020274743,8.349740697265798,0.28678915998809007,xret_T+252d,54001,0.6729457100142048
coffee_can:fcf_margin,6.209783195518375,5.8481689530722125,0.28831116320923866,xret_T+252d,54001,0.6743063705266673
bull_cartel:growth_stocks,17.01336851243321,16.042718395724126,0.2889153291554487,xret_T+252d,54001,0.6743063705266673
small_cap_growth:low_beta,8.394217449544424,7.9690592473330035,0.29218009978289383,xret_T+252d,54001,0.6783212008175553
roce_plus:ev_sales,-4.2532523431837665,4.044230356777047,0.29294455591473034,xret_T+252d,54001,0.6794268500454993
darvas:pead_positive_surprise,-1.9245827636394481,1.8379641052586027,0.29504077623376246,xret_T+252d,54001,0.6819281062941179
net_margin:peg_value,-3.251856195740591,3.1434491810432794,0.30090871717878087,xret_T+252d,54001,0.6865466882632946
reversal_monthly:roic_value,-2.240656542044101,2.179684979168934,0.3039626936293597,xret_T+252d,54001,0.6898722633190033
capacity_expansion:reversal_monthly,-1.6040835212752738,1.5703783449313906,0.30703508633958665,xret_T+252d,54001,0.6932625985473958
magic_formula:fcf_yield,5.905741354047707,5.808797306292245,0.30930131590745047,xret_T+252d,54001,0.6959530213596986
net_margin,4.320365092724591,4.324028772444271,0.3177207173424248,xret_T+252d,54001,0.7035244455439407
piotroski:pb_value,2.385073958489006,2.408389743635073,0.32201825587939836,xret_T+252d,54001,0.7061396252357788
magic_formula:pead_positive_surprise,-7.916867690087447,7.987065294336754,0.3215825168563554,xret_T+252d,54001,0.7061396252357788
golden_cross:ev_sales,2.4530158212760043,2.516117799704162,0.32959949971518543,xret_T+252d,54001,0.7111558161592589
not_distress:operating_margin,2.8757837069674723,2.9360629881343954,0.32734812560547777,xret_T+252d,54001,0.7111558161592589
magic_formula:net_debt_ebitda,-27.53687990778421,28.442706372917982,0.33296816732485546,xret_T+252d,54001,0.7133098543910521
roic_value,-4.72782483328455,4.911653791813816,0.33576190289046615,xret_T+252d,54001,0.7151637674037777
coffee_can:pead_positive_surprise,6.1771485779916,6.425943669018791,0.3364100363791047,xret_T+252d,54001,0.7151637674037777
graham_10y:net_margin,1.8010799132417485,1.8901974100245462,0.3406646527498982,xret_T+252d,54001,0.7215846945305321
coffee_can:reversal_weekly,-18.26500063694675,19.471235729889965,0.34821850527606546,xret_T+252d,54001,0.725914368198127
roce_plus:ps_value,-3.945249811446976,4.288108309875403,0.35754958497658806,xret_T+252d,54001,0.7366248290956291
roce_plus:fcf_margin,-3.070861800970002,3.341662887408173,0.35811535612302103,xret_T+252d,54001,0.7366385350383765
new_highs:operating_margin,-1.7860401110621593,1.9507138912910753,0.3598857494540022,xret_T+252d,54001,0.7379758364290239
golden_cross:coffee_can,-3.6129672406720474,3.964833011670142,0.36216191633735817,xret_T+252d,54001,0.7408951243194343
sloan_quality:net_margin,-1.7143237625990404,1.882348248359614,0.36243408548301737,xret_T+252d,54001,0.7408951243194343
pead_positive_surprise:ev_sales,-3.6524460112553405,4.028947724100308,0.36464435945545914,xret_T+252d,54001,0.7428189460703116
ps_value:low_beta,2.1847790376078464,2.406786639650919,0.3640062661488488,xret_T+252d,54001,0.7428189460703116
graham_10y:small_cap_growth,-7.636374084326786,8.47780646272006,0.3677218902854493,xret_T+252d,54001,0.7456771391972868
below_200dma:net_margin,1.9682156400705229,2.2084263064328837,0.3728058264765868,xret_T+252d,54001,0.7493137535665365
new_highs:coffee_can,3.689546987296236,4.162503306445417,0.3754144355109972,xret_T+252d,54001,0.7522563023357245
ev_ebitda_value:fcf_yield,-2.01996260345084,2.30095289076862,0.3800083533347147,xret_T+252d,54001,0.7561046594101283
new_highs:not_distress,1.651402902934414,1.9028331617724445,0.3854680683800773,xret_T+252d,54001,0.758557401181108
below_200dma:ev_ebitda_value,-2.8495119408948533,3.2762466738792337,0.3844376425222773,xret_T+252d,54001,0.758557401181108
piotroski:pead_positive_surprise,2.5946113773483552,2.9847354273392863,0.3846865675625697,xret_T+252d,54001,0.758557401181108
roce_plus:not_distress,2.308994948132935,2.6587769632197427,0.3851521299391857,xret_T+252d,54001,0.758557401181108
growth_stocks:debt_reduction,8.138878921672976,9.364241375739038,0.38476809745578433,xret_T+252d,54001,0.758557401181108
reversal_monthly:eps_growth,-2.1037775622913575,2.4316263556421696,0.38694382129286287,xret_T+252d,54001,0.7608932605273834
new_highs:ev_ebitda_value,1.9153798572168896,2.227510905678637,0.3898582187564922,xret_T+252d,54001,0.7621999493113074
pead_positive_surprise:debt_reduction,3.3623340249476383,3.917694131657708,0.3907582317567476,xret_T+252d,54001,0.7624970038569007
pb_value,2.850983804122806,3.333666055402591,0.39243502452111845,xret_T+252d,54001,0.7631485532200348
sloan_quality:low_beta,-1.0810723114523464,1.2744021091418103,0.3962722272806808,xret_T+252d,54001,0.7644050650692489
bull_cartel:operating_margin,2.7367847590955847,3.234676065185752,0.39750983574224086,xret_T+252d,54001,0.764553589183069
pead_positive_surprise:low_beta,1.4525963477133645,1.719792766840489,0.39831492613787334,xret_T+252d,54001,0.7649852991059011
coffee_can:ev_ebitda_value,-5.604271997045743,6.682778702964521,0.4016859335662273,xret_T+252d,54001,0.7667254052576581
pead_positive_surprise:ps_value,3.6207076803857694,4.306335964900318,0.4004677417944216,xret_T+252d,54001,0.7667254052576581
reversal_monthly:ps_value,2.2440752319790125,2.6990043388930474,0.4057219582477659,xret_T+252d,54001,0.7680153448152752
sloan_quality:fcf_margin,1.7050872968977995,2.055373946213244,0.40677899101126247,xret_T+252d,54001,0.7683317903329043
reversal_weekly:ev_sales,4.537279725355422,5.4726254238699275,0.407055476016977,xret_T+252d,54001,0.7683317903329043
piotroski:ps_value,-3.2229821300652386,3.893742839825435,0.4078213349116603,xret_T+252d,54001,0.7686761212390736
coffee_can:capacity_expansion,3.343605556648704,4.057735140427923,0.4099351049160087,xret_T+252d,54001,0.771855745026393
sloan_quality:capacity_expansion,-1.351550792599117,1.6448601068485347,0.4112583041770811,xret_T+252d,54001,0.77262397902229
coffee_can:net_margin,5.193733906325491,6.399796657457999,0.4170517814355641,xret_T+252d,54001,0.7777292597896047
below_200dma:magic_formula,-5.488907589083292,6.806152876674384,0.41997617762988015,xret_T+252d,54001,0.7796768385080245
below_200dma:growth_stocks,7.816280201575717,9.705359660010936,0.4206136466736341,xret_T+252d,54001,0.7796768385080245
sloan_quality:peg_value,-2.1175502791343117,2.629842909000768,0.42070410780927103,xret_T+252d,54001,0.7796768385080245
magic_formula:reversal_monthly,-4.097756835351753,5.192475923026199,0.4300114592573193,xret_T+252d,54001,0.7864280643794388
growth_stocks:reversal_monthly,4.442261763204261,5.84311283084104,0.4471015592035801,xret_T+252d,54001,0.7998048937552162
magic_formula:graham_10y,3.1409784358219275,4.148488552307311,0.4489671741467123,xret_T+252d,54001,0.8006059444339353
golden_cross:debt_reduction,1.9480423135453022,2.5904576587545005,0.45204684433718656,xret_T+252d,54001,0.8031985400057225
darvas:golden_cross,-0.811334337985326,1.0995321639235502,0.4605809924667452,xret_T+252d,54001,0.8037236965699024
below_200dma:piotroski,2.39942652682819,3.2274507431632924,0.45721335693858745,xret_T+252d,54001,0.8037236965699024
piotroski:graham_10y,1.9836714552031278,2.68621332215463,0.4602326215518737,xret_T+252d,54001,0.8037236965699024
bull_cartel:graham_10y,2.82163474294601,3.7955302495030434,0.45723355558369516,xret_T+252d,54001,0.8037236965699024
roce_plus:low_beta,-1.7844950653543887,2.4150336056342945,0.4599609999386659,xret_T+252d,54001,0.8037236965699024
small_cap_growth:ps_value,9.08246646021138,12.201209329882031,0.45664015820944515,xret_T+252d,54001,0.8037236965699024
net_margin:ev_sales,2.234284923647209,2.979485494551636,0.4533212516303743,xret_T+252d,54001,0.8037236965699024
ps_value:roic_value,3.188106449760144,4.257893771815513,0.45400669938414784,xret_T+252d,54001,0.8037236965699024
debt_reduction:pb_value,-2.141620351947826,2.9141358087796547,0.46239581158209375,xret_T+252d,54001,0.8058286795759372
sloan_quality:ev_ebitda_value,-1.763788759500206,2.404428284546745,0.46321787339296805,xret_T+252d,54001,0.8061949117506412
pead_positive_surprise:fcf_margin,-1.6929284594980927,2.3150298559173894,0.46460987811196386,xret_T+252d,54001,0.8070184764832069
fcf_yield:low_beta,1.0331655197279073,1.4194189002805107,0.46668752559428783,xret_T+252d,54001,0.8079642772279556
below_200dma:not_distress,1.8650885290324126,2.601024586400916,0.4733375881881172,xret_T+252d,54001,0.8127342588221863
coffee_can:growth_stocks,6.025585467419628,8.420619561651602,0.47425376920217266,xret_T+252d,54001,0.8127342588221863
magic_formula:growth_stocks,6.2366329924625115,8.691383789850274,0.47302553170410233,xret_T+252d,54001,0.8127342588221863
bull_cartel:eps_growth,2.440128190927202,3.4364118116920137,0.4776543670434651,xret_T+252d,54001,0.816225199195545
sloan_quality:reversal_weekly,1.820339676158497,2.577485706929423,0.48003499823510065,xret_T+252d,54001,0.8187004662456248
not_distress:fcf_yield,-1.5465685415441799,2.19320329318738,0.4807080302419975,xret_T+252d,54001,0.8193180204965481
darvas:bull_cartel,-1.8170353943654682,2.6070330622855438,0.4858187932856308,xret_T+252d,54001,0.820660017088032
coffee_can:roic_value,-6.142228442780915,8.813447259501862,0.4858556457902581,xret_T+252d,54001,0.820660017088032
magic_formula:ev_sales,8.982474969154564,12.856960462965779,0.4847727553537996,xret_T+252d,54001,0.820660017088032
not_distress:eps_growth,2.0853253048749636,2.9827729323921752,0.4844751357428978,xret_T+252d,54001,0.820660017088032
growth_stocks:low_beta,-3.87043083280159,5.548498994871078,0.4854501634793944,xret_T+252d,54001,0.820660017088032
fcf_margin:net_debt_ebitda,1.5715559778997448,2.2384601132947646,0.48263543049613655,xret_T+252d,54001,0.820660017088032
bull_cartel:small_cap_growth,-11.245024024866925,16.362071238749646,0.4919178629521088,xret_T+252d,54001,0.8243568984033528
new_highs:bull_cartel,1.8690019722025126,2.728765709554518,0.49339075939540267,xret_T+252d,54001,0.8254505720678642
piotroski:reversal_monthly,-1.4490397838398763,2.1269280719070536,0.49569248373918706,xret_T+252d,54001,0.8282496478457565
ev_ebitda_value:peg_value,-2.9219860771608808,4.323248184302428,0.4991184385057098,xret_T+252d,54001,0.8310490929782337
roce_plus:ev_ebitda_value,-2.2044229789120524,3.269240015237084,0.5001255743182798,xret_T+252d,54001,0.8311617292818131
reversal_weekly:eps_growth,-2.936713890811736,4.372862492530295,0.5018530221516129,xret_T+252d,54001,0.832734706152078
coffee_can:magic_formula,5.550037715344823,8.293762675242016,0.5033793085074464,xret_T+252d,54001,0.8332216954746477
fcf_yield:net_debt_ebitda,-1.3161359523681035,1.9736168843047295,0.5048583921364576,xret_T+252d,54001,0.8342841922338459
coffee_can:roce_plus,3.389948076767425,5.143247412309364,0.5098273474991459,xret_T+252d,54001,0.8384681257195148
magic_formula:capacity_expansion,-3.077505327874522,4.6741287447637925,0.5102730317447244,xret_T+252d,54001,0.8384681257195148
net_margin:fcf_margin,1.4620986260598259,2.2415623153731934,0.5142285131463469,xret_T+252d,54001,0.8410876053014426
graham_10y:fcf_margin,-1.432591026617084,2.2284420535311487,0.5203106458839667,xret_T+252d,54001,0.8431851569870717
graham_10y:ev_sales,-2.0557897476897318,3.182913173933698,0.5183550814888453,xret_T+252d,54001,0.8431851569870717
golden_cross:net_margin,-1.0349979241095053,1.6238077865393576,0.5238712097904731,xret_T+252d,54001,0.8437521968096359
net_margin:ps_value,-1.920171957279977,3.011528452823555,0.5237294653900608,xret_T+252d,54001,0.8437521968096359
net_margin:low_beta,-0.9697675113228779,1.5153488812051783,0.5221965276006986,xret_T+252d,54001,0.8437521968096359
roic_value:ev_sales,-2.6557686843794923,4.161769729082489,0.5233861554242829,xret_T+252d,54001,0.8437521968096359
golden_cross:below_200dma,-1.217682101188314,1.9430912875826405,0.5308738573400991,xret_T+252d,54001,0.8477778593805506
small_cap_growth:fcf_margin,-6.885112956583401,11.055778121769746,0.5334412623459677,xret_T+252d,54001,0.8493158466958458
reversal_monthly:operating_margin,1.0966013848443015,1.7792360821666173,0.53767495878811,xret_T+252d,54001,0.8532607977037008
operating_margin:low_beta,-1.0678181678595444,1.7347135023160478,0.5381857479254462,xret_T+252d,54001,0.8532607977037008
peg_value:fcf_yield,-1.7075546958025325,2.766252025227166,0.5370494255625367,xret_T+252d,54001,0.8532607977037008
not_distress:ev_ebitda_value,1.5869338557640287,2.5809465066158586,0.5386438320693543,xret_T+252d,54001,0.8534735402902878
pb_value:ev_ebitda_value,-1.5058498426918068,2.4513403201349613,0.5390193977855713,xret_T+252d,54001,0.8535553564693391
net_margin:net_debt_ebitda,1.5490596520895847,2.5371684282809692,0.5414997593686047,xret_T+252d,54001,0.8565626999530829
bull_cartel:capacity_expansion,-1.6375676790265048,2.6872691706387,0.5422726920738754,xret_T+252d,54001,0.856647807922459
not_distress:pead_positive_surprise,1.6515378481171974,2.70999005457478,0.5422422432780397,xret_T+252d,54001,0.856647807922459
fcf_yield,2.6770250819587953,4.408459695755326,0.5436868312566938,xret_T+252d,54001,0.8568270337089642
coffee_can:debt_reduction,3.7617698900553993,6.208536139813952,0.5445792509318059,xret_T+252d,54001,0.8569197282638586
capacity_expansion:peg_value,1.4074999596644706,2.323799653120106,0.5447212693897394,xret_T+252d,54001,0.8569197282638586
graham_10y:reversal_monthly,-0.9086572475813487,1.4998487176437876,0.5446259198234193,xret_T+252d,54001,0.8569197282638586
ps_value:net_debt_ebitda,2.5071076597073736,4.178344503308385,0.54849013278145,xret_T+252d,54001,0.8587471775871187
roce_plus:pead_positive_surprise,-1.936000462765836,3.2694147053121294,0.5537467592826171,xret_T+252d,54001,0.8628459068863629
pb_value:ps_value,-1.8398810718552694,3.117605655961418,0.5550844791183345,xret_T+252d,54001,0.862918939514343
graham_10y:pead_positive_surprise,1.2030372191935084,2.0845601094824846,0.5638597267762293,xret_T+252d,54001,0.8683637522240585
peg_value:fcf_margin,1.8704190805657956,3.2578826465089628,0.5658858742275983,xret_T+252d,54001,0.8689448010429612
ev_ebitda_value:fcf_margin,1.6153622490408814,2.851257626452018,0.5710241862867229,xret_T+252d,54001,0.8747957737590203
small_cap_growth,12.36203038514651,21.934830928972094,0.573040051752095,xret_T+252d,54001,0.8763555057265063
graham_10y:low_beta,-0.7796879342525391,1.3992393247618002,0.5773752724604777,xret_T+252d,54001,0.8782604768470332
coffee_can:low_beta,-2.25857586013315,4.123571319610718,0.5838819493080536,xret_T+252d,54001,0.8808598961836968
growth_stocks:roic_value,4.065313708773919,7.444546052142733,0.585011316251032,xret_T+252d,54001,0.8808598961836968
reversal_monthly:ev_sales,1.490830266108994,2.7147609312318024,0.5828976357380378,xret_T+252d,54001,0.8808598961836968
coffee_can:net_debt_ebitda,4.688549213776703,8.636554237623917,0.5872174778542418,xret_T+252d,54001,0.8816627089150582
low_beta:roic_value,1.0521951895398676,1.941493739845306,0.5878520079842794,xret_T+252d,54001,0.8817012099755771
golden_cross:magic_formula,2.194826080567517,4.0682256874739435,0.5895387902066782,xret_T+252d,54001,0.881813522852889
below_200dma:operating_margin,1.398703227008228,2.6056289328300157,0.5914053432627506,xret_T+252d,54001,0.881813522852889
bull_cartel:peg_value,1.9238229392994377,3.5673827350352165,0.5896927428321636,xret_T+252d,54001,0.881813522852889
not_distress:pb_value,1.1176489183757399,2.082169331962606,0.5914255390405743,xret_T+252d,54001,0.881813522852889
small_cap_growth:net_debt_ebitda,-6.6361712565857385,12.286431977427565,0.5891129532631227,xret_T+252d,54001,0.881813522852889
darvas:coffee_can,2.2965473979391957,4.299346694619019,0.5932294945333251,xret_T+252d,54001,0.8826424156382334
