Symbol,t,fwd_ret,price_to_fcf,fcf_to_ebitda,altman_z,altman_zone,intrinsic_growth,mom_12_1,canonical
NUTX,2024-06-01,17.147058486938477,,,7.6694645121544,SAFE,,-0.8996884822845459,50.0
NVAX,2024-06-01,-0.6163556575775146,,,-3.969076658065025,DISTRESS,,-0.38989633321762085,18.181818181818183
NVCR,2024-06-01,-0.31142735481262207,,,1.4242063399700235,DISTRESS,,-0.810547411441803,8.333333333333332
NVDA,2024-06-01,0.2177044153213501,,,11.293240833434762,SAFE,,1.158524990081787,83.33333333333334
NVEC,2024-06-01,-0.017721891403198242,18.19653504323117,0.9683257226372406,,,-0.005610844705092083,-0.08202654123306274,63.63636363636363
NVNO,2024-06-01,-0.2689075469970703,,,,,,0.703703761100769,25.0
NVST,2024-06-01,-0.006382942199707031,14.823907444394868,1.3016157989228008,,DISTRESS,-0.016821709655118006,-0.3855459690093994,25.0
NVT,2024-06-01,-0.15590083599090576,28.239157707366243,0.7152245345016429,3.7321484253632797,SAFE,0.004500723963603368,0.6453511714935303,50.0
NWL,2024-06-01,-0.24994421005249023,6.349114274652161,0.2824907322838876,0.9312605061929531,DISTRESS,-0.010076087638770765,-0.0441814661026001,50.0
NWN,2024-06-01,0.1112145185470581,,,,DISTRESS,,-0.03222757577896118,63.63636363636363
NWPX,2024-06-01,0.12525010108947754,,,8.301007248354322,SAFE,,0.20981645584106445,45.45454545454545
NX,2024-06-01,-0.4545843005180359,9.211425463831267,0.7140987321494853,4.812100742938799,SAFE,-0.00995239715371619,0.6408253908157349,72.72727272727273
NXGL,2024-06-01,0.08411204814910889,,,-0.970073251575011,DISTRESS,,-0.07083338499069214,30.0
NXPI,2024-06-01,-0.2200462818145752,24.955986946225256,0.5634571009020348,,DISTRESS,-0.017447117723645163,0.4320859909057617,54.54545454545454
NXPL,2024-06-01,-0.4237288236618042,,,-5.303880663488924,DISTRESS,,-0.5021276473999023,45.45454545454545
NXTC,2024-06-01,-0.645714282989502,,,21.682590471627275,SAFE,,-0.11150872707366943,44.44444444444444
NXXT,2024-06-01,-0.534375011920929,,,12.90672342773049,SAFE,,0.11748886108398438,20.0
NYT,2024-06-01,0.10611069202423096,31.56602538903068,1.1052468203630994,,DISTRESS,-0.01924516159363118,0.2483513355255127,60.0
OABI,2024-06-01,-0.6783217191696167,713.1253389219987,,4.5235813535747305,SAFE,,0.0874704122543335,25.0
OBIO,2024-06-01,-0.5728291273117065,,,1.207915922334621,DISTRESS,,-0.6603426933288574,22.22222222222222
OC,2024-06-01,-0.2370002269744873,32.01755192643505,0.4742765273311897,,DISTRESS,-0.0014588253829781338,0.6197025775909424,58.333333333333336
OCC,2024-06-01,-0.0652921199798584,8.894390238157003,0.7075358399492295,4.08682838510032,SAFE,-0.03961080222024944,-0.3043477535247803,60.0
OCUL,2024-06-01,0.5353901386260986,,,-3.875198569707077,DISTRESS,,-0.08566981554031372,45.45454545454545
ODYS,2024-06-01,-0.19876736402511597,,,5.503674032693718,SAFE,,0.4591836929321289,54.54545454545454
OEC,2024-06-01,-0.5408364534378052,,,,DISTRESS,,-0.0005868077278137207,75.0
OESX,2024-06-01,-0.4433962106704712,,,4.349062884507485,SAFE,,-0.40689653158187866,10.0
OFIX,2024-06-01,-0.22278660535812378,,,1.3554941272039414,DISTRESS,,-0.2949947118759155,11.11111111111111
OFLX,2024-06-01,-0.47226500511169434,26.226242939225504,0.8097256301583761,19.690270390790673,SAFE,0.008366707714381862,-0.3649429678916931,63.63636363636363
OGE,2024-06-01,0.26522719860076904,123.7324075046617,0.04676694329183956,1.192969867215351,DISTRESS,0.07321419129987349,0.04992175102233887,58.333333333333336
OGS,2024-06-01,0.21135985851287842,3.3746015375435796,,,DISTRESS,,-0.14689350128173828,58.333333333333336
OIS,2024-06-01,0.04428911209106445,16.986002196113674,0.12873340472912098,1.7377006225179796,DISTRESS,,-0.3509833812713623,41.66666666666667
OKE,2024-06-01,0.06815445423126221,,-0.15273716391437403,,DISTRESS,0.09415939338552555,0.4290992021560669,50.0
OKTA,2024-06-01,0.17717516422271729,28.733351190476192,,2.583476683282936,GREY,,0.27835047245025635,63.63636363636363
OLB,2024-06-01,-0.3253011703491211,61.480946810309455,,-2.6160181516586425,DISTRESS,,-0.22543901205062866,40.0
OLED,2024-06-01,-0.15007811784744263,85.88856677970278,0.3883310574902493,24.086469890273523,SAFE,0.02644352489712621,0.06825363636016846,45.45454545454545
OLLI,2024-06-01,0.37538862228393555,39.68532195872738,0.4952169593336861,6.186515619154918,SAFE,0.057247974163090735,0.3986879587173462,72.72727272727273
OLN,2024-06-01,-0.6031054258346558,7.94744432003182,0.5927739863508631,2.3753182078038497,GREY,-0.06086591692846105,0.11461746692657471,41.66666666666667
OLPX,2024-06-01,-0.2960893511772156,6.676056483486834,1.6297642156005925,2.068692879111009,GREY,-7.816518472616515e-05,-0.48909658193588257,41.66666666666667
OMC,2024-06-01,-0.198666512966156,12.294220334142835,0.6009841198836949,,DISTRESS,-0.005621778340146342,0.07139146327972412,66.66666666666666
OMCL,2024-06-01,-0.023410320281982422,15.883957376054644,0.8383885859915189,3.2377528881054882,SAFE,-0.03992849863271641,-0.5983269214630127,58.333333333333336
OMER,2024-06-01,-0.1871921420097351,,,,DISTRESS,,-0.4890109896659851,9.090909090909092
ON,2024-06-01,-0.3231315612792969,39.88481443832956,0.5600708016815399,5.72892327987988,SAFE,0.0012620366747857694,-0.2039794921875,75.0
ONC,2024-06-01,0.7573850154876709,,,,,,-0.27505820989608765,50.0
ONDS,2024-06-01,1.3133234977722168,,,-3.887166576444474,DISTRESS,,-0.029103636741638184,27.27272727272727
ONFO,2024-06-01,-0.1071428656578064,,,-2.776683563565912,DISTRESS,,-0.5834645628929138,44.44444444444444
ONT,2024-06-01,-0.5516723394393921,53.24732852115207,,2.8644314229520638,GREY,,0.22529757022857666,50.0
ONTO,2024-06-01,-0.5623201727867126,70.80343373493976,,38.34427642693906,SAFE,,0.833520770072937,45.45454545454545
OOMA,2024-06-01,0.5201845169067383,238.26906684491274,,2.4205818057642245,GREY,,-0.465925931930542,44.44444444444444
OPAD,2024-06-01,-0.7813764810562134,0.49842986371106407,,1.6706691358007801,DISTRESS,,-0.13470321893692017,55.55555555555556
OPCH,2024-06-01,0.07700026035308838,15.829120802053314,0.8813069160718681,3.77938159237224,SAFE,-0.008443767436306692,0.07789397239685059,90.0
OPEN,2024-06-01,-0.6972477436065674,0.6403324146411332,,1.7583407489391103,DISTRESS,,-0.2481481432914734,63.63636363636363
OPLN,2024-06-01,0.378126859664917,4.139775461180373,0.6171569175707415,,DISTRESS,-0.019865686957665368,0.1712191104888916,72.72727272727273
OPRX,2024-06-01,0.20989763736724854,20.272446525582044,,15.539229644421876,SAFE,,-0.2480674386024475,45.45454545454545
OPTT,2024-06-01,1.6842105388641357,,,-7.75204360066712,DISTRESS,,-0.6226414442062378,36.36363636363637
OPTU,2024-06-01,-0.19245284795761108,0.662385089562414,0.4540047834377398,0.40990101895984954,DISTRESS,-0.04219930881168445,-0.1563786268234253,75.0
OPTX,2024-06-01,-0.5389610528945923,129.72981318987354,0.20207888091952572,7.086046761205825,SAFE,-0.07079775835408678,-0.6856866478919983,60.0
OPXS,2024-06-01,0.13703703880310059,4019.7071422493877,0.004806333050607859,9.353693776785411,SAFE,-0.017506816105559878,1.3279743194580078,63.63636363636363
ORA,2024-06-01,-0.004008829593658447,,-0.35513308943320004,2.027970367569452,GREY,0.05793211576987991,-0.20801138877868652,50.0
ORCL,2024-06-01,0.45079922676086426,37.40891474934367,0.5422882386836545,,DISTRESS,0.07016425646929457,0.10019207000732422,50.0
ORLY,2024-06-01,0.4340221881866455,1.8578119035470422,0.5639982010531682,,DISTRESS,0.12169940968216811,0.12392771244049072,75.0
ORMP,2024-06-01,-0.027149319648742676,,,,DISTRESS,,-0.43478262424468994,30.0
ORN,2024-06-01,-0.11451941728591919,38.496439679349145,0.6770099885377435,2.253927309925211,GREY,,2.097959280014038,41.66666666666667
OSCR,2024-06-01,-0.18532013893127441,,,1.4183029723679046,DISTRESS,,1.4347240924835205,27.27272727272727
OSPN,2024-06-01,0.2742699384689331,,,3.234544604216375,SAFE,,-0.26163172721862793,33.33333333333333
OSUR,2024-06-01,-0.4033970236778259,11.99538277484662,0.5106989708404803,,DISTRESS,-0.009902577816038973,-0.00904160737991333,44.44444444444444
OTEX,2024-06-01,0.009359598159790039,11.871092003718292,0.6282312133442512,,DISTRESS,-0.06573839699839942,-0.13167178630828857,54.54545454545454
OTIS,2024-06-01,-0.019979774951934814,27.966008726264743,0.6258932324506095,3.5146354833684583,SAFE,-0.019136957989158043,0.13926172256469727,90.9090909090909
OTTR,2024-06-01,-0.12902182340621948,30.382875059721652,0.2466309288402578,,DISTRESS,0.08165147854068325,0.20412981510162354,54.54545454545454
OUST,2024-06-01,0.19860637187957764,,,-4.29518518270447,DISTRESS,,0.37876617908477783,33.33333333333333
OUT,2024-06-01,0.22366094589233398,12.26619723586978,,-0.07142652905666413,DISTRESS,,0.22360098361968994,36.36363636363637
OVV,2024-06-01,-0.21123206615447998,8.681536337664156,0.3034762209426317,1.7687379621830974,DISTRESS,0.06773165293976748,0.5393332242965698,45.45454545454545
OXM,2024-06-01,-0.4821789860725403,9.243364239851912,1.1733081462688213,,DISTRESS,0.014814202259933726,0.16105854511260986,58.333333333333336
P,2024-06-01,-0.08695656061172485,205.90778676794494,,6.782129392942256,SAFE,,0.5002918243408203,63.63636363636363
PACB,2024-06-01,-0.4652406573295593,,,-7.097677897734169,DISTRESS,,-0.8631415367126465,22.22222222222222
PACK,2024-06-01,-0.4344261884689331,,-0.002331002331002331,0.9206074632080925,DISTRESS,-0.02117279550737667,1.18666672706604,50.0
PAG,2024-06-01,0.09156382083892822,13.468029441534247,0.48127303182579567,3.1479524889877006,SAFE,0.02961794743958343,0.11870884895324707,60.0
PALI,2024-06-01,-0.8553191423416138,,,-15.280513795125543,DISTRESS,,-0.6625000238418579,37.5
PAMT,2024-06-01,-0.22187501192092896,,-0.312952651308367,2.0187008163498272,GREY,0.11430160593756342,-0.3488813042640686,54.54545454545454
PANW,2024-06-01,0.3386986255645752,14.899096772065034,,,DISTRESS,,0.3622400760650635,41.66666666666667
PAR,2024-06-01,0.4880492687225342,,,1.5165203165809462,DISTRESS,,0.2524045705795288,16.666666666666664
PARR,2024-06-01,-0.17066562175750732,15.738296582404685,0.5343094171364874,2.7922289691750635,GREY,-0.02062537744650144,0.4436686038970947,72.72727272727273
PATH,2024-06-01,0.11241614818572998,23.0381560396885,,4.406999871904306,SAFE,,0.07640814781188965,54.54545454545454
PAYC,2024-06-01,0.8313674926757812,116.60033504311976,0.7218934911242604,4.562756401333199,SAFE,0.23545344657831285,-0.40365660190582275,80.0
PAYO,2024-06-01,0.17006802558898926,13.921950206998506,1.149190020011718,0.44212216649374114,DISTRESS,-0.033057003767149165,0.15207374095916748,63.63636363636363
PAYS,2024-06-01,0.046666622161865234,13.453063545502465,2.142321202131528,5.370179577905962,SAFE,-0.06685551150921822,0.8440001010894775,72.72727272727273
PBF,2024-06-01,-0.584212064743042,9.548606118305566,0.5827361922610517,3.6983693300813822,SAFE,0.02805634509151567,0.4966766834259033,66.66666666666666
PBH,2024-06-01,0.3232213258743286,18.622338648602557,1.800970971575915,1.5463973199501504,DISTRESS,-0.008135273320184561,0.2567901611328125,50.0
PCOR,2024-06-01,0.03992652893066406,115.87708347904066,,7.178761387930211,SAFE,,0.11895918846130371,63.63636363636363
PCRX,2024-06-01,-0.13434767723083496,17.305265391996908,0.6740073603889527,1.076886017571826,DISTRESS,0.014104378673329176,-0.28180867433547974,45.45454545454545
PCTY,2024-06-01,0.4014323949813843,29.633168289610428,1.208071628406796,2.347393717913182,GREY,-0.053547828887497664,-0.12632125616073608,81.81818181818183
PCYO,2024-06-01,0.11304342746734619,,,55.75363311106334,SAFE,,0.0113753080368042,45.45454545454545
PD,2024-06-01,-0.1858125925064087,25.093902994523912,,1.2412395605087512,DISTRESS,,-0.2634233832359314,66.66666666666666
PDEX,2024-06-01,1.1623141765594482,,,4.473386712929424,SAFE,,-0.04004216194152832,58.333333333333336
PDFS,2024-06-01,-0.4512230157852173,3847.903448275862,0.05824462743522796,27.00321095520865,SAFE,0.03382722777451807,-0.27402055263519287,27.27272727272727
PDYNW,2024-06-01,0.0,,,-15.379108176937423,DISTRESS,,0.0,27.27272727272727
PED,2024-06-01,-0.29347825050354004,68.50165896555148,2.1949985951109863,44.07283138804246,SAFE,,0.1395348310470581,40.0
PEG,2024-06-01,0.10410737991333008,71.89364627195742,,,DISTRESS,,0.21318984031677246,72.72727272727273
PEN,2024-06-01,0.3740694522857666,88.57377270162223,0.8146178874692485,13.111780549168524,SAFE,-0.010849695956728918,-0.3442591428756714,77.77777777777779
PENG,2024-06-01,-0.07792842388153076,16.505166580681216,0.8082660462570138,1.940167083670735,GREY,-0.03776337465455381,-0.1684635877609253,25.0
PENN,2024-06-01,-0.09521061182022095,13.371136973939391,,0.33828726950476085,DISTRESS,,-0.3951612710952759,36.36363636363637
PEP,2024-06-01,-0.20883572101593018,27.380453665288996,0.5306013124414088,3.813654296464682,SAFE,0.047251402465751005,-0.01536780595779419,83.33333333333334
PESI,2024-06-01,0.0030150413513183594,,,1.464442213360532,DISTRESS,,0.12345671653747559,33.33333333333333
PETS,2024-06-01,-0.06807518005371094,2.3928526751879895,,7.942060191229816,SAFE,,-0.7312006950378418,90.9090909090909
PFGC,2024-06-01,0.23362386226654053,32.35631527991062,0.6413227812323347,6.46293017651379,SAFE,0.019905862276440412,0.2307276725769043,66.66666666666666
PG,2024-06-01,0.012935280799865723,26.8371176676084,0.6612624712202609,5.422375802649996,SAFE,0.005177980429912241,0.1672605276107788,66.66666666666666
PGEN,2024-06-01,-0.14743584394454956,,,-1.1809734697584733,DISTRESS,,0.08527135848999023,41.66666666666667
PGNY,2024-06-01,-0.23303407430648804,14.491042687552218,2.8724113860234235,10.520725505968645,SAFE,0.0030233172511192155,-0.15293186902999878,63.63636363636363
PH,2024-06-01,0.3035482168197632,49.50442758723362,0.5460751679965765,6.875588985233947,SAFE,0.0010296697377075634,0.6445863246917725,100.0
PHR,2024-06-01,0.3905069828033447,,,7.5374358398530035,SAFE,,-0.2791450619697571,50.0
PI,2024-06-01,-0.30396050214767456,,,43.95405546452731,SAFE,,0.5385282039642334,16.666666666666664
PII,2024-06-01,-0.47759509086608887,8.240479612759287,0.5346947280683476,2.886725973501324,GREY,0.054307595820046455,-0.2266971468925476,72.72727272727273
PIII,2024-06-01,-0.7394366264343262,,,3.3549906956302546,SAFE,,-0.8543689250946045,33.33333333333333
PKG,2024-06-01,0.09140253067016602,18.229959871009193,0.5307634354595681,,DISTRESS,-0.00819369065335465,0.4505884647369385,50.0
PKOH,2024-06-01,-0.2937784194946289,,-2.7969924812030076,,DISTRESS,,0.651294469833374,18.181818181818183
PLAB,2024-06-01,-0.3411371111869812,47.56967010044084,0.26165069611402353,6.583007760777552,SAFE,0.01797489209658086,0.31556808948516846,81.81818181818183
PLAG,2024-06-01,0.7039105892181396,,,-1.5139251901814221,DISTRESS,,-0.6607142686843872,18.181818181818183
PLBY,2024-06-01,0.6773505210876465,,,-3.8428983994992567,DISTRESS,,-0.29655176401138306,16.666666666666664
PLCE,2024-06-01,-0.4930769205093384,2.4965435845557242,,1.2953352411106973,DISTRESS,,-0.46648240089416504,25.0
PLOW,2024-06-01,0.15361058712005615,194.52962164906364,0.040603265686259785,,DISTRESS,-0.03170814095590716,-0.15152013301849365,33.33333333333333
PLPC,2024-06-01,0.0891885757446289,8.931718801778805,0.7015756587883727,,DISTRESS,0.04225466007029335,-0.12791210412979126,91.66666666666666
PLSE,2024-06-01,0.2008829116821289,,,-3.094366188497928,DISTRESS,,0.26572322845458984,33.33333333333333
PLTK,2024-06-01,-0.4186992049217224,5.958373413322875,0.8825141604238992,1.7447461050757047,DISTRESS,-0.006292129650532237,-0.21993690729141235,66.66666666666666
PLTR,2024-06-01,4.62429666519165,67.29137042182943,4.5464975215236105,29.002986710953326,SAFE,-0.006113908695470776,0.550894021987915,63.63636363636363
PLUG,2024-06-01,-0.747826099395752,,,0.24762000069653495,DISTRESS,,-0.7104018926620483,27.27272727272727
PLUR,2024-06-01,-0.2290322184562683,,,,DISTRESS,,-0.15060240030288696,36.36363636363637
PLUS,2024-06-01,-0.05287045240402222,8.278248146098795,1.3072997258191492,4.329259795701447,SAFE,-0.023200676925225875,0.5648636817932129,54.54545454545454
PLX,2024-06-01,0.32173919677734375,,-0.21174148141790405,-3.80553709617732,DISTRESS,-0.0013665576023551647,-0.45794397592544556,54.54545454545454
PNRG,2024-06-01,0.26561403274536133,,,3.677945806108746,SAFE,,0.13318777084350586,83.33333333333334
PNTG,2024-06-01,0.27896440029144287,27.778462163357585,0.824614673751609,2.3288634311174983,GREY,0.008044189123834491,0.7666667699813843,81.81818181818183
POCI,2024-06-01,-0.34117650985717773,,,1.034822701600686,DISTRESS,,-0.19565218687057495,66.66666666666666
PODD,2024-06-01,0.7482086420059204,180.92125880707462,0.23941256830601093,5.357525374106909,SAFE,0.0016585417863679713,-0.3635496497154236,63.63636363636363
POLA,2024-06-01,-0.4285714626312256,,,4.947567774206779,SAFE,,-0.7000000476837158,33.33333333333333
POOL,2024-06-01,-0.13347136974334717,16.125901399026226,1.0642303817249072,6.774721455975286,SAFE,0.01358139700256934,0.16073381900787354,58.333333333333336
POWI,2024-06-01,-0.2821706533432007,93.02888752053774,0.6386809370641314,39.68608010223066,SAFE,-0.02350881056664804,-0.2289549708366394,45.45454545454545
POWW,2024-06-01,-0.5092936754226685,13.826269203207778,2.2969462695173966,5.478104779685905,SAFE,,0.4204545021057129,27.27272727272727
POWWP,2024-06-01,-0.05420410633087158,114.09427192963567,2.2969462695173966,40.32026975384951,SAFE,,0.1758105754852295,27.27272727272727
PPC,2024-06-01,0.5374600887298584,58.235240049805135,0.12744511168707665,3.0989177143868085,SAFE,0.023864530072116603,0.6326066255569458,45.45454545454545
PPIH,2024-06-01,0.5635178089141846,,,,DISTRESS,,-0.15139824151992798,25.0
PPL,2024-06-01,0.20447301864624023,,-0.21914008321775313,,DISTRESS,0.04005946856319099,0.1107480525970459,63.63636363636363
PPLI,2024-06-01,-0.11129385232925415,70.81284457684237,,,DISTRESS,,-0.03454482555389404,55.55555555555556
PPSI,2024-06-01,-0.017837047576904297,,,1.0227156105366821,DISTRESS,,-0.30837786197662354,27.27272727272727
PR,2024-06-01,-0.1249738335609436,,,1.2630882160356824,DISTRESS,,0.8193293809890747,36.36363636363637
PRCH,2024-06-01,3.724050521850586,5.795255980232015,,-1.195701139259485,DISTRESS,,1.477611780166626,50.0
PRCT,2024-06-01,-0.0076277852058410645,,,14.885125411750455,SAFE,,0.9002770185470581,30.0
PRDO,2024-06-01,0.5020095109939575,,,,DISTRESS,,1.0569727420806885,80.0
PRGS,2024-06-01,0.2700434923171997,23.1389356505451,1.3097396113372763,,DISTRESS,-0.010219282047723032,-0.14494895935058594,58.333333333333336
PRIM,2024-06-01,0.37379515171051025,29.85032045152874,0.2653243139672437,2.895857179769725,GREY,-0.0020497822009915255,0.7555124759674072,58.333333333333336
PRLB,2024-06-01,0.22851502895355225,16.590030203520453,0.5414884233737597,10.50919309054259,SAFE,0.037738858981681875,-0.00859600305557251,54.54545454545454
PRM,2024-06-01,0.7117726802825928,,-0.08865227817745804,0.5823920982697344,DISTRESS,-0.00020440242617503774,0.2548673152923584,50.0
PROP,2024-06-01,-0.69416344165802,,,9.153679890931269,SAFE,,3.7276196479797363,30.0
PRPO,2024-06-01,0.977391242980957,,,-1.9018558731233166,DISTRESS,,-0.49145299196243286,58.333333333333336
PRSO,2024-06-01,-0.10569107532501221,,,-26.624286152422115,DISTRESS,,-0.951785683631897,27.27272727272727
PRTA,2024-06-01,-0.7717636823654175,,,1.7426869094321724,DISTRESS,,-0.6680222749710083,50.0
PRTH,2024-06-01,0.8116883039474487,7.8600974448439676,0.6426601336881044,1.1151932107501976,DISTRESS,-0.15677546091792566,-0.11602205038070679,58.333333333333336
PSIX,2024-06-01,8.435555458068848,,,1.8545648577506297,GREY,,-0.2586206793785095,30.0
PSMT,2024-06-01,0.29133009910583496,2165.257227784169,0.004975865562243013,5.11074870617618,SAFE,0.054376209538999506,0.1712965965270996,81.81818181818183
PSN,2024-06-01,-0.09020447731018066,9.363375778078309,1.1216797268657355,2.4220149496661314,GREY,0.000483472076202899,0.7204540967941284,66.66666666666666
PSNL,2024-06-01,2.489655017852783,,,-3.210753681867999,DISTRESS,,-0.16666662693023682,27.27272727272727
PTC,2024-06-01,-0.03618401288986206,35.2480757631635,1.0422790527560482,4.153238285042486,SAFE,-0.022189454768780034,0.26304876804351807,41.66666666666667
PTCT,2024-06-01,0.3820464611053467,,,0.36503119882208857,DISTRESS,,-0.22712647914886475,30.0
PTEN,2024-06-01,-0.4411334991455078,10.004908533827152,,1.697686142322187,DISTRESS,,0.05105853080749512,44.44444444444444
PTLO,2024-06-01,0.11397421360015869,,-0.21487592943212167,0.9339466334908966,DISTRESS,0.06286966880924678,-0.4161369800567627,72.72727272727273
PTON,2024-06-01,0.9013698101043701,,,-2.280675059590018,DISTRESS,,-0.5950840711593628,36.36363636363637
PUBM,2024-06-01,-0.4326375722885132,15.47221775455226,2.3094052921142256,2.62468936948287,GREY,-0.07177874869417537,0.28495967388153076,36.36363636363637
PULM,2024-06-01,3.540815830230713,12.35477249770868,,-8.6069529596346,DISTRESS,,-0.25367647409439087,70.0
PUMP,2024-06-01,-0.376086950302124,260.0687230358175,0.012444213103534696,2.7434373557977816,GREY,0.19888535303063548,0.30670464038848877,54.54545454545454
PVH,2024-06-01,-0.457566499710083,10.268986310994393,0.5904350659931563,,DISTRESS,-0.008121009367637039,0.42306458950042725,75.0
PVLA,2024-06-01,1.302941083908081,,,38.78530187362445,SAFE,,-0.8347058892250061,20.0
PWR,2024-06-01,0.3239177465438843,34.593629166521325,0.7855030624424373,4.495836319708443,SAFE,0.012632497131192707,0.45076000690460205,63.63636363636363
PXLW,2024-06-01,-0.5288461446762085,,,7.149895594607395,SAFE,,-0.03846156597137451,9.090909090909092
PYPL,2024-06-01,0.14197921752929688,15.982230294033249,0.6918032786885245,1.8276760072799598,GREY,-0.016865116628479136,0.062331557273864746,90.9090909090909
PZG,2024-06-01,0.1294116973876953,,,-0.056977318311430124,DISTRESS,,0.4714285135269165,30.0
PZZA,2024-06-01,0.028545141220092773,13.578590165201684,0.5349562557300617,4.1064603346431126,SAFE,0.041771644113970594,-0.11400717496871948,63.63636363636363
QBTS,2024-06-01,11.477272033691406,,,-13.478546855954042,DISTRESS,,-0.03973507881164551,30.0
QCOM,2024-06-01,-0.26762741804122925,22.318813057886985,1.026258205689278,6.552915740162591,SAFE,-0.01097339852571321,0.5838379859924316,50.0
QDEL,2024-06-01,-0.334964394569397,42.296642298086404,0.11889988260942479,1.3339991635405322,DISTRESS,-0.040598433021674714,-0.507063627243042,55.55555555555556
QLYS,2024-06-01,0.02970445156097412,39.78809621105386,1.285924178862103,12.179474417385677,SAFE,-0.010157019742273184,0.3093547821044922,72.72727272727273
QRVO,2024-06-01,-0.20196133852005005,13.283584686263,2.4793457799505507,2.7013519884931014,GREY,-0.015644044969531756,-0.02804023027420044,45.45454545454545
QTWO,2024-06-01,0.48383915424346924,,,14.22768708998734,SAFE,,1.0978875160217285,63.63636363636363
QUAD,2024-06-01,0.14278197288513184,2.6537895213661855,0.3956999085086917,1.3220098975298775,DISTRESS,-0.1028506453945842,0.4041924476623535,58.333333333333336
QUBT,2024-06-01,15.875892639160156,,,2.145830707542216,GREY,,-0.4076923131942749,33.33333333333333
QUIK,2024-06-01,-0.5761794447898865,,-0.3303143313798615,-4.83196143381585,DISTRESS,0.25508817269051115,1.276271104812622,45.45454545454545
RARE,2024-06-01,-0.10260152816772461,,,-2.114762668658123,DISTRESS,,-0.1292077898979187,30.0
RBA,2024-06-01,0.49657607078552246,40.563822778709095,0.3838494231936855,1.7672076726984631,DISTRESS,-0.01471212583353425,0.364931583404541,36.36363636363637
RBC,2024-06-01,0.29687178134918213,,,3.8554598337231525,SAFE,,0.2589845657348633,41.66666666666667
RBLX,2024-06-01,1.7320184707641602,,,2.1200527931048048,GREY,,-0.11369574069976807,40.0
RCAT,2024-06-01,6.5,,,,DISTRESS,,0.4842104911804199,36.36363636363637
RCEL,2024-06-01,-0.3756785988807678,,,-1.2792062617196476,DISTRESS,,-0.2979065775871277,18.181818181818183
RCKY,2024-06-01,-0.37726831436157227,25.975236373233273,0.3823095641914313,6.918681663068783,SAFE,0.019478442549633716,0.8274072408676147,72.72727272727273
RCL,2024-06-01,0.817503809928894,13.637776278864486,,2.6274881905429224,GREY,,0.6506063938140869,90.9090909090909
RCMT,2024-06-01,0.15185368061065674,59.56506028590561,1.978890525282278,4.661209127887242,SAFE,-0.017764282098781795,0.1538461446762085,54.54545454545454
RCUS,2024-06-01,-0.39204543828964233,,,,DISTRESS,,-0.23645317554473877,20.0
RDI,2024-06-01,-0.096774160861969,,-2.2231262713190425,-0.022999187950028976,DISTRESS,,-0.3840579390525818,44.44444444444444
RDIB,2024-06-01,-0.12416845560073853,,-2.2231262713190425,0.29643826884041297,DISTRESS,,-0.30000001192092896,44.44444444444444
RDNT,2024-06-01,-0.013589262962341309,,,1.8299628277443167,GREY,,0.7353039979934692,54.54545454545454
RDW,2024-06-01,2.507936477661133,,,0.39835202652923596,DISTRESS,,0.6530612707138062,50.0
REAL,2024-06-01,0.3719213008880615,,,-3.039764226480048,DISTRESS,,1.9000000953674316,36.36363636363637
REBN,2024-06-01,-0.3622046709060669,,,1.1618957092509121,DISTRESS,,-0.8092485666275024,22.22222222222222
REED,2024-06-01,-0.31818175315856934,,,18.02706922437052,SAFE,,-0.5566666722297668,0.0
REFR,2024-06-01,-0.0516432523727417,,,-2.300218025838047,DISTRESS,,-0.09142857789993286,50.0
REI,2024-06-01,-0.5647058486938477,,,0.892054245782933,DISTRESS,,0.07471263408660889,55.55555555555556
REKR,2024-06-01,-0.15116280317306519,,,2.2981793553005123,GREY,,0.06818187236785889,41.66666666666667
RELY,2024-06-01,0.6098688840866089,,,3.4309063071661714,SAFE,,-0.16981130838394165,18.181818181818183
REPX,2024-06-01,0.038944244384765625,,,-11.0335102618266,DISTRESS,,-0.20152074098587036,30.0
REZI,2024-06-01,-0.01877051591873169,9.223731112124314,0.5528052805280528,2.0774752110653236,GREY,0.011372626582278481,0.230049729347229,58.333333333333336
RFIL,2024-06-01,0.2852663993835449,,-0.6467542811628834,6.024796016101211,SAFE,-0.0010008086533919405,-0.3512303829193115,54.54545454545454
RFL,2024-06-01,0.03983473777770996,,,7.934496696136669,SAFE,,-0.25688064098358154,30.0
RGCO,2024-06-01,0.032798051834106445,,-0.05456205306752902,,DISTRESS,0.07157751653586054,0.06952571868896484,72.72727272727273
RGEN,2024-06-01,-0.1572996973991394,546.2463610639675,0.6576581515184738,26.41723093753312,SAFE,0.0021446320089904664,-0.0045490264892578125,33.33333333333333
RGLD,2024-06-01,0.4467836618423462,,,11.56379528773896,SAFE,,-0.028073251247406006,75.0
RGNX,2024-06-01,-0.43360435962677,,,16.10775649489142,SAFE,,-0.10344827175140381,37.5
RGP,2024-06-01,-0.528944730758667,4.1922265879894445,1.043195723662662,4.221613341779674,SAFE,-0.004444342900118559,-0.25446999073028564,83.33333333333334
RGR,2024-06-01,-0.1786569356918335,42.064598712019354,0.24312782843407146,,DISTRESS,-0.024843349612195576,-0.07680922746658325,54.54545454545454
RGTI,2024-06-01,9.572815895080566,,,-1.3851489061198967,DISTRESS,,0.3731656074523926,33.33333333333333
